time,v_alt_pb,Vc_dt_pb,v_alt_ph,Vr_dt,current_low_pass_capacitor_voltage, current_high_pass_capacitor_voltage, discharge_low_pass, discharge_high_pass
0.146000;1.134321;1.207038;1.134321;0.821931;1.981668;2.000000;0.018332;0.000000
0.147000;1.742634;1.223864;1.742634;0.935987;1.982244;2.000000;0.017756;0.000000
0.148000;2.230312;1.255483;2.230312;0.931682;1.982801;2.000000;0.017199;0.000000
0.149000;2.535538;1.295697;2.535538;0.809463;1.983342;2.000000;0.016658;0.000000
0.150000;2.618034;1.337239;2.618034;0.583720;1.983865;2.000000;0.016135;0.000000
0.151000;2.463834;1.372632;2.463834;0.281089;1.984372;2.000000;0.015628;0.000000
0.152000;2.086930;1.395072;2.086930;-0.062704;1.984863;2.000000;0.015137;0.000000
0.153000;1.527624;1.399237;1.527624;-0.407059;1.985339;2.000000;0.014661;0.000000
0.154000;0.847761;1.381912;0.847761;-0.711309;1.985799;2.000000;0.014201;0.000000
0.155000;0.123418;1.342375;0.123418;-0.939526;1.986245;2.000000;0.013755;0.000000
0.156000;-0.564087;1.282482;-0.564087;-1.064770;1.986677;2.000000;0.013323;0.000000
0.157000;-1.137811;1.206446;-1.137811;-1.072270;1.987096;2.000000;0.012904;0.000000
0.158000;-1.534279;1.120343;-1.534279;-0.961179;1.987501;2.000000;0.012499;0.000000
0.159000;-1.710992;1.031394;-1.710992;-0.744665;1.987894;2.000000;0.012106;0.000000
0.160000;-1.651447;0.947110;-1.651447;-0.448359;1.988274;2.000000;0.011726;0.000000
0.161000;-1.367088;0.874408;-1.367088;-0.107326;1.988643;2.000000;0.011357;0.000000
0.162000;-0.895951;0.818790;-0.895951;0.238087;1.988999;2.000000;0.011001;0.000000
0.163000;-0.298166;0.783700;-0.298166;0.547015;1.989345;2.000000;0.010655;0.000000
0.164000;0.351155;0.770111;0.351155;0.782912;1.989680;2.000000;0.010320;0.000000
0.165000;0.970803;0.776416;0.970803;0.917870;1.990004;2.000000;0.009996;0.000000
0.166000;1.483069;0.798616;1.483069;0.935917;1.990318;2.000000;0.009682;0.000000
0.167000;1.822943;0.830797;1.822943;0.834909;1.990622;2.000000;0.009378;0.000000
0.168000;1.945793;0.865825;1.945793;0.626781;1.990917;2.000000;0.009083;0.000000
0.169000;1.832651;0.896199;1.832651;0.336138;1.991202;2.000000;0.008798;0.000000
0.170000;1.492453;0.914931;1.492453;-0.002657;1.991479;2.000000;0.008521;0.000000
0.171000;0.960986;0.916378;0.960986;-0.349544;1.991746;2.000000;0.008254;0.000000
0.172000;0.296656;0.896909;0.296656;-0.663504;1.992006;2.000000;0.007994;0.000000
0.173000;-0.426411;0.855335;-0.426411;-0.907407;1.992257;2.000000;0.007743;0.000000
0.174000;-1.127139;0.793054;-1.127139;-1.052403;1.992500;2.000000;0.007500;0.000000
0.175000;-1.727082;0.713882;-1.727082;-1.081337;1.992736;2.000000;0.007264;0.000000
0.176000;-2.159700;0.623605;-2.159700;-0.990769;1.992964;2.000000;0.007036;0.000000
0.177000;-2.378223;0.529300;-2.378223;-0.791391;1.993185;2.000000;0.006815;0.000000
0.178000;-2.361181;0.438493;-2.361181;-0.506753;1.993399;2.000000;0.006601;0.000000
0.179000;-2.114940;0.358274;-2.114940;-0.170486;1.993606;2.000000;0.006394;0.000000
0.180000;-1.672950;0.294462;-1.672950;0.177679;1.993807;2.000000;0.006193;0.000000
0.181000;-1.091786;0.250911;-1.091786;0.496606;1.994002;2.000000;0.005998;0.000000
0.182000;-0.444457;0.229066;-0.444457;0.748619;1.994190;2.000000;0.005810;0.000000
0.183000;0.188225;0.227783;0.188225;0.903958;1.994373;2.000000;0.005627;0.000000
0.184000;0.727207;0.243473;0.727207;0.944296;1.994550;2.000000;0.005450;0.000000
0.185000;1.104537;0.270524;1.104537;0.864905;1.994721;2.000000;0.005279;0.000000
0.186000;1.271406;0.301967;1.271406;0.675218;1.994887;2.000000;0.005113;0.000000
0.187000;1.203915;0.330303;1.203915;0.397712;1.995047;2.000000;0.004953;0.000000
0.188000;0.905909;0.348386;0.905909;0.065250;1.995203;2.000000;0.004797;0.000000
0.189000;0.408516;0.350275;0.408516;-0.282805;1.995354;2.000000;0.004646;0.000000
0.190000;-0.233525;0.331935;-0.233525;-0.605242;1.995500;2.000000;0.004500;0.000000
0.191000;-0.948338;0.291714;-0.948338;-0.863877;1.995641;2.000000;0.004359;0.000000
0.192000;-1.655409;0.230543;-1.655409;-1.028067;1.995778;2.000000;0.004222;0.000000
0.193000;-2.275100;0.151826;-2.275100;-1.078334;1.995910;2.000000;0.004090;0.000000
0.194000;-2.738068;0.061037;-2.738068;-1.008666;1.996039;2.000000;0.003961;0.000000
0.195000;-2.993460;-0.034923;-2.993460;-0.827231;1.996163;2.000000;0.003837;0.000000
0.196000;-3.014924;-0.128542;-3.014924;-0.555407;1.996284;2.000000;0.003716;0.000000
0.197000;-2.803727;-0.212586;-2.803727;-0.225259;1.996401;2.000000;0.003599;0.000000
0.198000;-2.388599;-0.280947;-2.388599;0.124254;1.996514;2.000000;0.003486;0.000000
0.199000;-1.822340;-0.329371;-1.822340;0.451889;1.996623;2.000000;0.003377;0.000000
0.200000;-1.175571;-0.355956;-1.175571;0.718989;1.996729;2.000000;0.003271;0.000000
0.201000;-0.528383;-0.361372;-0.528383;0.894060;1.996832;2.000000;0.003168;0.000000
0.202000;0.039129;-0.348790;0.039129;0.956489;1.996932;2.000000;0.003068;0.000000
0.203000;0.456344;-0.323496;0.456344;0.898986;1.997028;2.000000;0.002972;0.000000
0.204000;0.670463;-0.292270;0.670463;0.728443;1.997121;2.000000;0.002879;0.000000
0.205000;0.652753;-0.262581;0.652753;0.465122;1.997212;2.000000;0.002788;0.000000
0.206000;0.401948;-0.241705;0.401948;0.140254;1.997299;2.000000;0.002701;0.000000
0.207000;-0.055604;-0.235858;-0.055604;-0.207647;1.997384;2.000000;0.002616;0.000000
0.208000;-0.669051;-0.249467;-0.669051;-0.537344;1.997466;2.000000;0.002534;0.000000
0.209000;-1.369051;-0.284640;-1.369051;-0.809749;1.997546;2.000000;0.002454;0.000000
0.210000;-2.075971;-0.340916;-2.075971;-0.992546;1.997623;2.000000;0.002377;0.000000
0.211000;-2.709298;-0.415321;-2.709298;-1.064011;1.997698;2.000000;0.002302;0.000000
0.212000;-3.197159;-0.502715;-3.197159;-1.015584;1.997770;2.000000;0.002230;0.000000
0.213000;-3.484820;-0.596401;-3.484820;-0.852876;1.997840;2.000000;0.002160;0.000000
0.214000;-3.541154;-0.688913;-3.541154;-0.595010;1.997908;2.000000;0.002092;0.000000
0.215000;-3.362323;-0.772901;-3.362323;-0.272358;1.997974;2.000000;0.002026;0.000000
0.216000;-2.972228;-0.841995;-2.972228;0.077050;1.998037;2.000000;0.001963;0.000000
0.217000;-2.419684;-0.891559;-2.419684;0.412022;1.998099;2.000000;0.001901;0.000000
0.218000;-1.772646;-0.919239;-1.772646;0.693075;1.998159;2.000000;0.001841;0.000000
0.219000;-1.110175;-0.925238;-1.110175;0.887103;1.998217;2.000000;0.001783;0.000000
0.220000;-0.513085;-0.912290;-0.513085;0.971293;1.998273;2.000000;0.001727;0.000000
0.221000;-0.054394;-0.885338;-0.054394;0.935817;1.998327;2.000000;0.001673;0.000000
0.222000;0.209319;-0.850948;0.209319;0.785002;1.998379;2.000000;0.001621;0.000000
0.223000;0.244599;-0.816531;0.244599;0.536813;1.998430;2.000000;0.001570;0.000000
0.224000;0.045072;-0.789463;0.045072;0.220728;1.998480;2.000000;0.001520;0.000000
0.225000;-0.367799;-0.776216;-0.367799;-0.125743;1.998527;2.000000;0.001473;0.000000
